,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,POSTAL_CODE,CLASSIFICATION
6112,DE228,Bayern,Niederbayern,"Passau, Landkreis",94127,PR
6113,DE228,Bayern,Niederbayern,"Passau, Landkreis",94099,PR
6114,DE228,Bayern,Niederbayern,"Passau, Landkreis",94113,PR
6115,DEA1F,Nordrhein-Westfalen,Düsseldorf,Wesel,47441,PU
6116,DEA26,Nordrhein-Westfalen,Köln,Düren,52457,IN
6117,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50354,PU
6118,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50389,PU
6119,DEA2A,Nordrhein-Westfalen,Köln,Oberbergischer Kreis,51588,PU
6120,DEA2A,Nordrhein-Westfalen,Köln,Oberbergischer Kreis,51545,PU
6121,DEA2C,Nordrhein-Westfalen,Köln,Rhein-Sieg-Kreis,51570,PU
6122,DEA31,Nordrhein-Westfalen,Münster,"Bottrop, Kreisfreie Stadt",46236,PU
6123,DEA31,Nordrhein-Westfalen,Münster,"Bottrop, Kreisfreie Stadt",46238,PU
6124,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45659,PU
6125,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45661,PU
6126,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45663,PU
6127,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45665,PU
6128,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,45657,PU
6129,DEA37,Nordrhein-Westfalen,Münster,Steinfurt,49545,IN
6130,DEA42,Nordrhein-Westfalen,Detmold,Gütersloh,33803,IN
6131,DEA43,Nordrhein-Westfalen,Detmold,Herford,32049,PU
6132,DEA43,Nordrhein-Westfalen,Detmold,Herford,32051,PU
6133,DEA43,Nordrhein-Westfalen,Detmold,Herford,32052,PU
6134,DEA43,Nordrhein-Westfalen,Detmold,Herford,32139,PU
6135,DEA44,Nordrhein-Westfalen,Detmold,Höxter,37688,PR
6136,DEA44,Nordrhein-Westfalen,Detmold,Höxter,33039,PR
6137,DEA45,Nordrhein-Westfalen,Detmold,Lippe,32105,IN
6138,DEA45,Nordrhein-Westfalen,Detmold,Lippe,32107,IN
6139,DEA45,Nordrhein-Westfalen,Detmold,Lippe,32108,IN
6140,DEA45,Nordrhein-Westfalen,Detmold,Lippe,32689,IN
6141,DEA45,Nordrhein-Westfalen,Detmold,Lippe,33818,IN
6142,DEA46,Nordrhein-Westfalen,Detmold,Minden-Lübbecke,32312,IN
6143,DEA46,Nordrhein-Westfalen,Detmold,Minden-Lübbecke,32457,IN
6144,DEA58,Nordrhein-Westfalen,Arnsberg,Märkischer Kreis,58706,PU
6145,DEA58,Nordrhein-Westfalen,Arnsberg,Märkischer Kreis,58708,PU
6146,DEA58,Nordrhein-Westfalen,Arnsberg,Märkischer Kreis,58710,PU
6147,DEA5B,Nordrhein-Westfalen,Arnsberg,Soest,59505,IN
6148,DEA5B,Nordrhein-Westfalen,Arnsberg,Soest,59457,IN
6149,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15868,IN
6150,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15907,IN
6151,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15913,IN
6152,DE407,Brandenburg,Brandenburg,Elbe-Elster,03249,PR
6153,DE40A,Brandenburg,Brandenburg,Oberhavel,16761,IN
6154,DE40A,Brandenburg,Brandenburg,Oberhavel,16567,IN
6155,DE40A,Brandenburg,Brandenburg,Oberhavel,16727,IN
6156,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,03103,IN
6157,DE40C,Brandenburg,Brandenburg,Oder-Spree,15859,IN
6158,DE40F,Brandenburg,Brandenburg,Prignitz,19348,PR
6159,DE40G,Brandenburg,Brandenburg,Spree-Neiße,03185,IN
6160,DE40H,Brandenburg,Brandenburg,Teltow-Fläming,15838,PR
6176,DEA38,Nordrhein-Westfalen,Münster,Warendorf,48231,IN
6177,DEA56,Nordrhein-Westfalen,Arnsberg,Ennepe-Ruhr-Kreis,58313,PU
6178,DEA57,Nordrhein-Westfalen,Arnsberg,Hochsauerlandkreis,59889,IN
6179,DEA58,Nordrhein-Westfalen,Arnsberg,Märkischer Kreis,58849,PU
6180,DEA58,Nordrhein-Westfalen,Arnsberg,Märkischer Kreis,58769,PU
6185,DEG04,Thüringen,Thüringen,"Suhl, Kreisfreie Stadt",98527,PR
6186,DEG04,Thüringen,Thüringen,"Suhl, Kreisfreie Stadt",98528,PR
6187,DEG04,Thüringen,Thüringen,"Suhl, Kreisfreie Stadt",98529,PR
6188,DEG0P,Thüringen,Thüringen,Wartburgkreis,99819,PR
6189,DEG0P,Thüringen,Thüringen,Wartburgkreis,99831,PR
6190,DEG09,Thüringen,Thüringen,Unstrut-Hainich-Kreis,99986,PR
6191,DEG0A,Thüringen,Thüringen,Kyffhäuserkreis,06556,PR
6192,DEG0A,Thüringen,Thüringen,Kyffhäuserkreis,99706,PR
6193,DEG0B,Thüringen,Thüringen,Schmalkalden-Meiningen,98544,PR
6194,DEG0B,Thüringen,Thüringen,Schmalkalden-Meiningen,98596,PR
6195,DEG0C,Thüringen,Thüringen,Gotha,99192,PR
6196,DEG0D,Thüringen,Thüringen,Sömmerda,99628,IN
6197,DEG0G,Thüringen,Thüringen,Weimarer Land,99441,IN
6198,DEG0G,Thüringen,Thüringen,Weimarer Land,99448,IN
6199,DEG0H,Thüringen,Thüringen,Sonneberg,96523,IN
6200,DEG0I,Thüringen,Thüringen,Saalfeld-Rudolstadt,07427,IN
6201,DEG0K,Thüringen,Thüringen,Saale-Orla-Kreis,07924,PR
6202,DEG0L,Thüringen,Thüringen,Greiz,07973,IN
6203,DEG0L,Thüringen,Thüringen,Greiz,07987,IN
6204,DEA1B,Nordrhein-Westfalen,Düsseldorf,Kleve,47652,IN
6205,DEA1F,Nordrhein-Westfalen,Düsseldorf,Wesel,46509,PU
6206,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50169,PU
6207,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50170,PU
6208,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50171,PU
6209,DEA28,Nordrhein-Westfalen,Köln,Euskirchen,53919,IN
6210,DEA29,Nordrhein-Westfalen,Köln,Heinsberg,52525,PU
6211,DEA34,Nordrhein-Westfalen,Münster,Borken,46325,IN
6212,DEA34,Nordrhein-Westfalen,Münster,Borken,46414,IN
6213,DEA35,Nordrhein-Westfalen,Münster,Coesfeld,48308,IN
6214,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,46282,PU
6215,DEA36,Nordrhein-Westfalen,Münster,Recklinghausen,46286,PU
6216,DEA37,Nordrhein-Westfalen,Münster,Steinfurt,49525,IN
6217,DEA38,Nordrhein-Westfalen,Münster,Warendorf,48291,IN
6218,DEA57,Nordrhein-Westfalen,Arnsberg,Hochsauerlandkreis,59964,IN
6219,DEA5A,Nordrhein-Westfalen,Arnsberg,Siegen-Wittgenstein,57271,PU
6220,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50127,PU
6221,DEA27,Nordrhein-Westfalen,Köln,Rhein-Erft-Kreis,50129,PU
6222,DE502,Bremen,Bremen,"Bremerhaven, Kreisfreie Stadt",27570,IN
6223,DE502,Bremen,Bremen,"Bremerhaven, Kreisfreie Stadt",27572,IN
6224,DE502,Bremen,Bremen,"Bremerhaven, Kreisfreie Stadt",27574,IN
6225,DE502,Bremen,Bremen,"Bremerhaven, Kreisfreie Stadt",27576,IN
6226,DE502,Bremen,Bremen,"Bremerhaven, Kreisfreie Stadt",27578,IN
6227,DE502,Bremen,Bremen,"Bremerhaven, Kreisfreie Stadt",27580,IN
6228,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25786,PR
6229,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25791,PR
6230,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25704,PR
6231,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25792,PR
6232,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25795,PR
6233,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25821,PR
6234,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25859,PR
6235,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25992,PR
6236,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25927,PR
6237,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25849,PR
6238,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25873,PR
6239,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25920,PR
6240,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25373,PU
6241,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25489,PU
6242,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25365,PU
6243,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25370,PU
6244,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25371,PU
6245,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25429,PU
6246,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25436,PU
6247,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,25585,IN
6248,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24884,IN
6249,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24890,IN
6250,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,25879,IN
6251,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24881,IN
6252,DE939,Niedersachsen,Lüneburg,Stade,27449,IN
6253,DE93A,Niedersachsen,Lüneburg,Uelzen,29576,PR
6254,DE93A,Niedersachsen,Lüneburg,Uelzen,29590,PR
6255,DE93B,Niedersachsen,Lüneburg,Verden,27337,IN
6256,DE93B,Niedersachsen,Lüneburg,Verden,27299,IN
6257,DE93B,Niedersachsen,Lüneburg,Verden,27283,IN
6258,DE949,Niedersachsen,Weser-Ems,Emsland,26907,PR
6259,DE94C,Niedersachsen,Weser-Ems,Leer,26802,IN
6260,DE94C,Niedersachsen,Weser-Ems,Leer,26845,IN
6261,DE94H,Niedersachsen,Weser-Ems,Wittmund,26427,PR
6262,DE94H,Niedersachsen,Weser-Ems,Wittmund,26556,PR
6263,DEF01,Schleswig-Holstein,Schleswig-Holstein,"Flensburg, Kreisfreie Stadt",24937,IN
6266,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56626,IN
6267,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56332,IN
6268,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56321,IN
6269,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56191,IN
6270,DEB17,Rheinland-Pfalz,Koblenz,Mayen-Koblenz,56294,IN
6271,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,56305,IN
6272,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,56581,IN
6273,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,53545,IN
6278,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56130,IN
6279,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56206,PR
6280,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56204,PR
6281,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,57647,PR
6282,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56479,PR
6283,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54424,PR
6284,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,56841,PR
6285,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54673,PR
6286,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54310,PR
6287,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54646,PR
6288,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54687,PR
6289,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54610,PR
6290,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54597,PR
6291,DEB24,Rheinland-Pfalz,Trier,Daun,54584,PR
6292,DEB24,Rheinland-Pfalz,Trier,Daun,54579,PR
6293,DEB24,Rheinland-Pfalz,Trier,Daun,53539,PR
6294,DEB24,Rheinland-Pfalz,Trier,Daun,56769,PR
6295,DEB24,Rheinland-Pfalz,Trier,Daun,54589,PR
6296,DEB24,Rheinland-Pfalz,Trier,Daun,56767,PR
6297,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54451,IN
6298,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54344,IN
6299,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54308,IN
6300,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54309,IN
6301,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54413,IN
6302,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54455,IN
6303,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54439,IN
6304,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,55291,PR
6305,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55299,PU
6306,DEE07,Sachsen-Anhalt,Sachsen-Anhalt,Börde,39326,IN
6307,DEE07,Sachsen-Anhalt,Sachsen-Anhalt,Börde,39356,IN
6308,DEE07,Sachsen-Anhalt,Sachsen-Anhalt,Börde,39359,IN
6309,DEE07,Sachsen-Anhalt,Sachsen-Anhalt,Börde,39646,IN
6310,DEE0D,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,39576,PR
6311,DEE0D,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,39579,PR
6312,DE948,Niedersachsen,Weser-Ems,Cloppenburg,49688,PR
6313,DE949,Niedersachsen,Weser-Ems,Emsland,49740,PR
6314,DE949,Niedersachsen,Weser-Ems,Emsland,48480,PR
6315,DE94B,Niedersachsen,Weser-Ems,Grafschaft Bentheim,49828,IN
6316,DE94B,Niedersachsen,Weser-Ems,Grafschaft Bentheim,49843,IN
6317,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49214,IN
6318,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49593,IN
6319,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49324,IN
6320,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49326,IN
6321,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49586,IN
6322,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49610,IN
6323,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49219,IN
6324,DE94F,Niedersachsen,Weser-Ems,Vechta,49451,PR
6325,DE71E,Hessen,Darmstadt,Wetteraukreis,61169,PU
6326,DE12A,Baden-Württemberg,Karlsruhe,Calw,72226,PR
6327,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,71299,PU
6328,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,75245,PU
6329,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,75248,PU
6330,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,72186,PR
6331,DE12C,Baden-Württemberg,Karlsruhe,Freudenstadt,72285,PR
6332,DE141,Baden-Württemberg,Tübingen,Reutlingen,72574,IN
6333,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,72358,IN
6334,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,72367,IN
6335,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,72458,IN
6336,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,72459,IN
6337,DE143,Baden-Württemberg,Tübingen,Zollernalbkreis,72461,IN
6338,DE715,Hessen,Darmstadt,Bergstraße,69517,PU
6339,DE715,Hessen,Darmstadt,Bergstraße,69509,PU
6340,DE715,Hessen,Darmstadt,Bergstraße,69239,PU
6341,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70173,PU
6342,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70174,PU
6343,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70176,PU
6344,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70178,PU
6345,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70180,PU
6346,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70182,PU
6347,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70184,PU
6348,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70186,PU
6349,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70188,PU
6350,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70190,PU
6351,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70191,PU
6352,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70192,PU
6353,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70195,PU
6354,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70197,PU
6355,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70199,PU
6356,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70327,PU
6357,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70329,PU
6358,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70372,PU
6359,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70374,PU
6360,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70376,PU
6361,DE111,Baden-Württemberg,Stuttgart,"Stuttgart, Stadtkreis",70378,PU
6362,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79256,IN
6363,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79285,IN
6364,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79423,IN
6365,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79843,IN
6366,DE132,Baden-Württemberg,Freiburg,Breisgau-Hochschwarzwald,79292,IN
6367,DE133,Baden-Württemberg,Freiburg,Emmendingen,79276,IN
6368,DE133,Baden-Württemberg,Freiburg,Emmendingen,79263,IN
6369,DE133,Baden-Württemberg,Freiburg,Emmendingen,79365,IN
6370,DE133,Baden-Württemberg,Freiburg,Emmendingen,79348,IN
6371,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77740,IN
6372,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77944,IN
6373,DE134,Baden-Württemberg,Freiburg,Ortenaukreis,77948,IN
6374,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78166,IN
6375,DE136,Baden-Württemberg,Freiburg,Schwarzwald-Baar-Kreis,78089,IN
6376,DE137,Baden-Württemberg,Freiburg,Tuttlingen,78589,IN
6377,DE137,Baden-Württemberg,Freiburg,Tuttlingen,78591,IN
6378,DE137,Baden-Württemberg,Freiburg,Tuttlingen,78576,IN
6379,DE138,Baden-Württemberg,Freiburg,Konstanz,78250,IN
6380,DE139,Baden-Württemberg,Freiburg,Lörrach,79594,IN
6381,DE139,Baden-Württemberg,Freiburg,Lörrach,79513,IN
6382,DE139,Baden-Württemberg,Freiburg,Lörrach,79539,IN
6383,DE139,Baden-Württemberg,Freiburg,Lörrach,79540,IN
6384,DE139,Baden-Württemberg,Freiburg,Lörrach,79683,IN
6385,DE139,Baden-Württemberg,Freiburg,Lörrach,79691,IN
6386,DE139,Baden-Württemberg,Freiburg,Lörrach,79692,IN
6387,DE139,Baden-Württemberg,Freiburg,Lörrach,79697,IN
6388,DE139,Baden-Württemberg,Freiburg,Lörrach,79699,IN
6389,DE13A,Baden-Württemberg,Freiburg,Waldshut,79804,PR
6390,DE228,Bayern,Niederbayern,"Passau, Landkreis",94110,PR
6391,DE229,Bayern,Niederbayern,Regen,94252,PR
6392,DE229,Bayern,Niederbayern,Regen,94259,PR
6393,DE229,Bayern,Niederbayern,Regen,94262,PR
6394,DE22B,Bayern,Niederbayern,Straubing-Bogen,94330,PR
6395,DE22B,Bayern,Niederbayern,Straubing-Bogen,94327,PR
6396,DE22B,Bayern,Niederbayern,Straubing-Bogen,94553,PR
6397,DE22B,Bayern,Niederbayern,Straubing-Bogen,94360,PR
6398,DE22B,Bayern,Niederbayern,Straubing-Bogen,94363,PR
6399,DE22B,Bayern,Niederbayern,Straubing-Bogen,94365,PR
6400,DE22C,Bayern,Niederbayern,Dingolfing-Landau,94436,PR
6401,DE231,Bayern,Oberpfalz,"Amberg, Kreisfreie Stadt",92224,IN
6402,DE234,Bayern,Oberpfalz,Amberg-Sulzbach,92274,IN
6403,DE234,Bayern,Oberpfalz,Amberg-Sulzbach,92237,IN
6404,DE235,Bayern,Oberpfalz,Cham,93474,PR
6405,DE235,Bayern,Oberpfalz,Cham,93185,PR
6406,DE235,Bayern,Oberpfalz,Cham,93483,PR
6407,DE235,Bayern,Oberpfalz,Cham,93426,PR
6408,DE235,Bayern,Oberpfalz,Cham,92444,PR
6409,DE236,Bayern,Oberpfalz,Neumarkt i. d. OPf.,92345,PR
6410,DE236,Bayern,Oberpfalz,Neumarkt i. d. OPf.,92342,PR
6411,DE236,Bayern,Oberpfalz,Neumarkt i. d. OPf.,92369,PR
6412,DE237,Bayern,Oberpfalz,Neustadt a. d. Waldnaab,92685,PR
6413,DE237,Bayern,Oberpfalz,Neustadt a. d. Waldnaab,92697,PR
6414,DEA53,Nordrhein-Westfalen,Arnsberg,"Hagen, Kreisfreie Stadt",58093,PU
6415,DEA53,Nordrhein-Westfalen,Arnsberg,"Hagen, Kreisfreie Stadt",58095,PU
6416,DEA53,Nordrhein-Westfalen,Arnsberg,"Hagen, Kreisfreie Stadt",58097,PU
6417,DEA53,Nordrhein-Westfalen,Arnsberg,"Hagen, Kreisfreie Stadt",58099,PU
6418,DEA53,Nordrhein-Westfalen,Arnsberg,"Hagen, Kreisfreie Stadt",58119,PU
6419,DEA53,Nordrhein-Westfalen,Arnsberg,"Hagen, Kreisfreie Stadt",58135,PU
6420,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44625,PU
6421,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44627,PU
6422,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44628,PU
6423,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44629,PU
6424,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44649,PU
6425,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44651,PU
6426,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44652,PU
6427,DEA55,Nordrhein-Westfalen,Arnsberg,"Herne, Kreisfreie Stadt",44653,PU
6428,DEA5A,Nordrhein-Westfalen,Arnsberg,Siegen-Wittgenstein,57334,PU
6429,DEA5B,Nordrhein-Westfalen,Arnsberg,Soest,59609,IN
6430,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03042,IN
6431,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03044,IN
6432,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03046,IN
6433,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03048,IN
6434,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03050,IN
6435,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03051,IN
6436,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03052,IN
6437,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03053,IN
6438,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03054,IN
6439,DE402,Brandenburg,Brandenburg,"Cottbus, Kreisfreie Stadt",03055,IN
6440,DE405,Brandenburg,Brandenburg,Barnim,16359,IN
6441,DE405,Brandenburg,Brandenburg,Barnim,16225,IN
6442,DE405,Brandenburg,Brandenburg,Barnim,16227,IN
6443,DE405,Brandenburg,Brandenburg,Barnim,16230,IN
6444,DE405,Brandenburg,Brandenburg,Barnim,16348,IN
6445,DE406,Brandenburg,Brandenburg,Dahme-Spreewald,15910,IN
6446,DE407,Brandenburg,Brandenburg,Elbe-Elster,03238,PR
6447,DE407,Brandenburg,Brandenburg,Elbe-Elster,04916,PR
6448,DE407,Brandenburg,Brandenburg,Elbe-Elster,04928,PR
6449,DE40A,Brandenburg,Brandenburg,Oberhavel,16548,IN
6450,DE40A,Brandenburg,Brandenburg,Oberhavel,16552,IN
6451,DE40A,Brandenburg,Brandenburg,Oberhavel,16515,IN
6452,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,01983,IN
6453,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,03229,IN
6454,DE40B,Brandenburg,Brandenburg,Oberspreewald-Lausitz,03226,IN
6455,DE40G,Brandenburg,Brandenburg,Spree-Neiße,03159,IN
6456,DEA5B,Nordrhein-Westfalen,Arnsberg,Soest,59590,IN
6457,DEA5B,Nordrhein-Westfalen,Arnsberg,Soest,59581,IN
6473,DEG02,Thüringen,Thüringen,"Gera, Kreisfreie Stadt",07545,IN
6474,DEG02,Thüringen,Thüringen,"Gera, Kreisfreie Stadt",07546,IN
6475,DEG02,Thüringen,Thüringen,"Gera, Kreisfreie Stadt",07548,IN
6476,DEG02,Thüringen,Thüringen,"Gera, Kreisfreie Stadt",07549,IN
6477,DEG02,Thüringen,Thüringen,"Gera, Kreisfreie Stadt",07551,IN
6478,DEG02,Thüringen,Thüringen,"Gera, Kreisfreie Stadt",07552,IN
6479,DEG02,Thüringen,Thüringen,"Gera, Kreisfreie Stadt",07554,IN
6480,DEG07,Thüringen,Thüringen,Nordhausen,99755,IN
6481,DEG07,Thüringen,Thüringen,Nordhausen,99768,IN
6482,DEG07,Thüringen,Thüringen,Nordhausen,99759,IN
6483,DEG0P,Thüringen,Thüringen,Wartburgkreis,99826,PR
6484,DEG09,Thüringen,Thüringen,Unstrut-Hainich-Kreis,99947,PR
6485,DEG09,Thüringen,Thüringen,Unstrut-Hainich-Kreis,99958,PR
6486,DEG0A,Thüringen,Thüringen,Kyffhäuserkreis,99713,PR
6487,DEG0B,Thüringen,Thüringen,Schmalkalden-Meiningen,98617,PR
6488,DEG0B,Thüringen,Thüringen,Schmalkalden-Meiningen,98590,PR
6489,DEG0D,Thüringen,Thüringen,Sömmerda,99195,IN
6490,DEG0F,Thüringen,Thüringen,Ilm-Kreis,98701,PR
6491,DEG0F,Thüringen,Thüringen,Ilm-Kreis,99326,PR
6492,DEG0G,Thüringen,Thüringen,Weimarer Land,99510,IN
6493,DEG0G,Thüringen,Thüringen,Weimarer Land,99518,IN
6494,DEG0G,Thüringen,Thüringen,Weimarer Land,99439,IN
6495,DEG0G,Thüringen,Thüringen,Weimarer Land,99444,IN
